P,num_trading_agents_BM
0.06,66
0.67,347
0.69,321
0.9,117
0.12,132
0.77,258
0.89,125
0.88,138
0.72,296
0.19,190
0.71,315
0.42,376
0.15,158
0.65,353
0.58,401
0.51,398
0.1,104
0.13,140
0.17,172
0.87,145
0.68,344
0.55,397
0.52,405
0.75,270
0.66,355
0.22,225
0.54,411
0.16,167
0.14,150
0.63,380
0.8,218
0.23,231
0.18,181
0.24,242
0.26,257
0.21,210
0.76,261
0.2,189
0.25,250
0.28,273
0.27,272
0.29,280
0.59,395
0.32,310
0.33,311
0.31,296
0.35,326
0.3,283
0.39,353
0.44,383
0.42,368
0.51,405
0.41,374
0.88,136
0.34,321
0.37,345
0.48,397
0.4,367
0.85,164
0.59,388
0.46,398
0.93,84
0.96,48
0.36,337
0.98,22
0.38,349
0.54,410
0.47,390
0.99,11
0.02,18
0.43,381
0.66,351
0.89,128
0.01,10
0.95,65
0.58,396
0.03,29
0.52,407
0.5,400
0.94,71
0.83,191
0.7,316
0.04,39
0.05,51
0.55,394
0.91,106
0.75,273
0.78,242
0.06,63
0.08,90
0.1,110
0.97,35
0.8,221
0.53,408
0.92,95
0.82,208
0.63,384
0.07,71
0.9,120
0.09,93
0.49,387
0.76,262
0.87,145
0.12,128
0.65,359
0.77,250
0.86,154
0.15,148
0.57,395
0.67,342
0.13,133
0.14,157
0.11,117
0.73,290
0.62,388
0.84,182
0.71,316
0.69,333
0.19,194
0.16,165
0.64,373
0.21,212
0.61,388
0.68,342
0.2,199
0.72,302
0.81,215
0.17,168
0.45,379
0.18,180
0.28,267
0.6,394
0.29,272
0.26,261
0.79,233
0.3,284
0.27,267
0.74,277
0.23,229
0.33,314
0.56,397
0.22,223
0.25,251
0.32,307
0.35,325
0.24,241
0.37,336
0.34,330
0.39,349
0.41,365
0.36,337
0.31,286
0.45,390
0.4,370
0.5,407
0.38,353
0.44,376
0.01,10
0.43,372
0.46,388
0.99,11
0.98,21
0.49,390
0.42,377
0.57,398
0.97,34
0.94,79
0.54,404
0.56,405
0.02,17
0.58,401
0.78,252
0.06,61
0.04,39
0.91,110
0.05,55
0.03,29
0.55,399
0.96,48
0.48,392
0.09,98
0.47,397
0.83,190
0.52,403
0.53,409
0.67,349
0.89,125
0.95,63
0.11,118
0.1,105
0.77,260
0.92,99
0.08,89
0.93,86
0.87,148
0.15,152
0.75,273
0.7,323
0.12,126
0.63,383
0.07,74
0.86,164
0.81,216
0.72,295
0.82,206
0.16,170
0.6,383
0.8,224
0.79,231
0.64,376
0.66,368
0.51,410
0.73,289
0.62,390
0.69,329
0.88,140
0.59,397
0.65,364
0.76,265
0.18,180
0.9,121
0.68,337
0.21,211
0.85,171
0.14,145
0.24,237
0.23,232
0.19,181
0.13,142
0.71,309
0.2,204
0.17,170
0.84,191
0.25,244
0.28,275
0.22,221
0.74,282
0.26,257
0.35,320
0.32,297
0.34,329
0.39,356
0.36,332
0.61,381
0.27,266
0.38,355
0.31,299
0.33,311
0.48,399
0.47,398
0.43,386
0.29,277
0.44,378
0.41,372
0.54,412
0.42,366
0.99,9
0.5,406
0.45,387
0.6,387
0.03,27
0.46,397
0.97,36
0.4,358
0.98,23
0.7,320
0.95,60
0.02,17
0.01,10
0.83,184
0.51,395
0.3,287
0.04,40
0.8,227
0.53,402
0.61,385
0.1,110
0.49,385
0.52,416
0.06,64
0.93,84
0.05,54
0.07,76
0.55,409
0.57,396
0.91,109
0.73,285
0.92,97
0.69,338
0.58,387
0.94,69
0.96,49
0.64,365
0.37,345
0.12,131
0.75,270
0.79,235
0.15,155
0.08,92
0.84,187
0.88,136
0.09,104
0.66,362
0.89,122
0.71,307
0.16,161
0.77,263
0.14,149
0.82,206
0.59,392
0.86,157
0.11,117
0.65,373
0.72,297
0.9,122
0.74,279
0.81,214
0.19,192
0.22,214
0.21,217
0.68,341
0.78,245
0.13,137
0.56,406
0.87,151
0.23,233
0.17,166
0.76,261
0.2,201
0.62,390
0.63,376
0.18,186
0.26,255
0.85,175
0.67,349
0.24,238
0.29,282
0.28,279
0.31,294
0.35,325
0.32,301
0.37,337
0.33,313
0.25,236
0.27,268
0.46,397
0.4,366
0.38,363
0.44,387
0.45,383
0.39,359
0.43,378
0.3,281
0.42,373
0.5,406
0.82,196
0.99,9
0.36,333
0.98,22
0.88,137
0.62,391
0.34,326
0.02,18
0.51,401
0.03,26
0.01,10
0.9,115
0.06,65
0.97,35
0.48,394
0.96,46
0.95,61
0.47,392
0.55,403
0.04,44
0.69,336
0.94,75
0.68,340
0.56,410
0.41,371
0.87,149
0.54,406
0.71,304
0.66,360
0.91,112
0.8,225
0.86,165
0.76,258
0.63,384
0.64,363
0.09,98
0.85,173
0.77,251
0.05,53
0.81,216
0.53,405
0.07,73
0.59,394
0.1,111
0.7,320
0.57,396
0.75,268
0.67,346
0.58,391
0.89,122
0.93,83
0.65,361
0.83,186
0.84,185
0.15,157
0.08,85
0.49,392
0.14,151
0.92,97
0.17,167
0.18,178
0.73,295
0.13,138
0.74,278
0.12,131
0.52,404
0.11,120
0.72,295
0.16,163
0.61,394
0.79,226
0.23,229
0.78,238
0.22,221
0.2,196
0.25,247
0.24,236
0.27,273
0.28,269
0.19,189
0.34,323
0.6,387
0.31,302
0.32,294
0.26,257
0.3,283
0.38,347
0.21,213
0.33,317
0.39,364
0.29,277
0.36,334
0.37,333
0.5,393
0.49,389
0.46,392
0.43,383
0.99,10
0.65,359
0.93,84
0.42,372
0.35,316
0.04,43
0.01,10
0.98,26
0.47,394
0.44,385
0.96,46
0.02,19
0.97,35
0.48,391
0.73,296
0.4,362
0.84,183
0.91,108
0.03,28
0.41,374
0.55,408
0.06,65
0.56,404
0.9,118
0.05,53
0.89,123
0.07,74
0.95,60
0.82,200
0.52,410
0.68,341
0.61,401
0.08,84
0.94,74
0.54,416
0.51,410
0.1,109
0.87,146
0.11,120
0.53,403
0.88,135
0.62,379
0.74,277
0.86,165
0.45,392
0.72,300
0.09,94
0.92,94
0.13,133
0.78,244
0.6,385
0.58,394
0.67,346
0.8,219
0.69,332
0.16,164
0.64,368
0.14,150
0.77,262
0.12,132
0.57,401
0.76,268
0.63,375
0.85,174
0.7,328
0.81,212
0.19,192
0.83,185
0.15,152
0.17,177
0.59,390
0.22,224
0.23,233
0.2,205
0.24,237
0.79,233
0.21,207
0.25,249
0.75,269
0.66,355
0.18,179
0.27,266
0.26,255
0.3,291
0.29,277
0.28,268
0.71,316
0.35,317
0.36,338
0.37,333
0.34,332
0.38,354
0.31,295
0.42,372
0.44,377
0.41,372
0.32,308
0.45,399
0.43,388
0.4,365
0.54,406
0.98,20
0.01,10
0.99,10
0.39,360
0.33,306
0.55,406
0.02,17
0.52,406
0.04,41
0.95,62
0.49,383
0.03,30
0.97,36
0.81,209
0.91,106
0.65,364
0.88,136
0.46,396
0.87,150
0.48,398
0.05,47
0.96,47
0.08,87
0.77,252
0.79,233
0.78,253
0.92,101
0.84,187
0.76,259
0.53,409
0.06,66
0.59,410
0.07,73
0.94,75
0.56,412
0.61,379
0.89,124
0.47,381
0.66,356
0.93,82
0.1,108
0.72,304
0.74,274
0.68,337
0.09,95
0.63,385
0.58,393
0.57,395
0.14,145
0.9,118
0.11,120
0.5,396
0.75,270
0.85,174
0.15,154
0.6,391
0.86,150
0.13,137
0.18,178
0.71,310
0.16,161
0.62,378
0.7,317
0.19,188
0.67,355
0.12,128
0.21,211
0.2,200
0.51,401
0.64,373
0.69,341
0.8,227
0.25,244
0.17,168
0.26,255
0.82,203
0.28,266
0.83,192
0.29,280
0.22,218
0.32,308
0.34,321
0.31,289
0.73,286
0.24,238
0.3,288
0.23,223
0.35,323
0.38,346
0.27,267
0.33,316
0.39,349
0.48,391
0.4,364
0.45,391
0.41,374
0.43,385
0.37,337
0.98,23
0.6,387
0.97,34
0.99,9
0.49,403
0.01,10
0.94,76
0.02,18
0.03,29
0.44,395
0.9,116
0.05,52
0.59,390
0.93,83
0.78,251
0.57,407
0.92,96
0.96,46
0.54,402
0.07,70
0.75,272
0.84,186
0.56,404
0.42,384
0.53,411
0.06,64
0.95,62
0.04,42
0.91,110
0.87,143
0.51,398
0.36,340
0.83,184
0.81,211
0.89,127
0.8,222
0.86,157
0.55,402
0.08,87
0.71,314
0.66,351
0.79,227
0.72,302
0.46,393
0.58,396
0.47,394
0.1,108
0.61,385
0.82,192
0.63,391
0.09,96
0.69,324
0.11,125
0.62,401
0.68,332
0.5,399
0.15,151
0.17,169
0.18,180
0.64,371
0.12,132
0.2,196
0.67,343
0.14,150
0.65,366
0.88,139
0.22,217
0.76,259
0.23,231
0.13,141
0.19,188
0.77,249
0.73,289
0.21,218
0.24,240
0.52,394
0.74,280
0.25,251
0.27,274
0.85,170
0.3,283
0.16,155
0.35,320
0.29,283
0.7,325
0.28,276
0.36,331
0.33,312
0.34,329
0.38,352
0.42,367
0.26,262
0.46,404
0.32,304
0.43,380
0.41,376
0.51,391
0.44,375
0.99,9
0.39,360
0.94,73
0.45,385
0.53,413
0.84,186
0.97,34
0.31,287
0.82,203
0.62,383
0.47,385
0.6,393
0.55,400
0.01,10
0.67,359
0.05,52
0.68,342
0.88,136
0.02,19
0.61,390
0.37,334
0.52,402
0.04,41
0.03,29
0.48,389
0.96,45
0.98,22
0.85,172
0.63,387
0.9,116
0.07,73
0.49,404
0.08,83
0.89,125
0.14,147
0.1,111
0.18,174
0.06,65
0.5,404
0.78,245
0.87,146
0.91,110
0.95,59
0.8,227
0.71,314
0.66,355
0.93,85
0.09,99
0.15,161
0.57,406
0.76,258
0.54,415
0.81,215
0.17,166
0.11,116
0.72,297
0.4,364
0.83,189
0.7,313
0.56,397
0.92,100
0.13,144
0.12,128
0.26,255
0.77,260
0.75,276
0.64,371
0.58,400
0.22,220
0.23,230
0.21,207
0.73,290
0.86,157
0.24,242
0.19,189
0.79,229
0.16,166
0.69,321
0.59,390
0.74,280
0.2,202
0.65,357
0.25,243
0.31,300
0.29,275
0.34,320
0.3,293
0.35,322
0.33,314
0.36,324
0.27,270
0.37,344
0.4,366
0.28,270
0.41,365
0.51,398
0.42,380
0.32,297
0.54,403
0.44,406
0.43,385
0.83,192
0.87,153
0.95,62
0.69,329
0.98,21
0.99,11
0.67,345
0.38,357
0.96,46
0.45,394
0.01,10
0.57,409
0.04,42
0.03,28
0.61,395
0.48,399
0.52,402
0.97,35
0.06,66
0.49,396
0.8,216
0.46,392
0.02,17
0.9,117
0.47,408
0.5,400
0.66,365
0.07,76
0.78,242
0.39,361
0.84,187
0.79,231
0.94,76
0.09,100
0.05,53
0.81,211
0.92,96
0.55,399
0.08,86
0.93,86
0.76,264
0.65,367
0.15,155
0.71,313
0.11,116
0.72,308
0.68,341
0.91,109
0.14,145
0.1,108
0.56,409
0.88,137
0.64,369
0.73,287
0.62,391
0.86,151
0.13,143
0.6,389
0.12,128
0.89,126
0.85,171
0.77,257
0.53,401
0.16,161
0.18,181
0.19,193
0.75,272
0.63,377
0.7,316
0.21,204
0.58,389
0.59,392
0.25,247
0.2,200
0.82,206
0.17,172
0.32,305
0.22,219
0.28,276
0.29,276
0.27,271
0.3,292
0.31,295
0.74,279
0.23,236
0.33,312
0.36,330
0.24,239
0.26,252
0.34,329
0.35,322
0.39,356
0.44,385
0.38,349
0.4,361
0.42,374
0.48,396
0.41,362
0.37,334
0.52,400
0.43,385
0.51,403
0.01,10
0.99,10
0.45,381
0.95,64
0.72,300
0.98,22
0.62,378
0.81,216
0.02,17
0.77,258
0.47,400
0.03,28
0.46,391
0.9,118
0.49,400
0.93,83
0.04,40
0.97,37
0.07,76
0.79,233
0.53,412
0.56,399
0.57,398
0.96,47
0.59,389
0.67,350
0.05,52
0.06,65
0.55,408
0.92,100
0.12,131
0.84,187
0.8,216
0.54,416
0.08,86
0.5,405
0.09,101
0.91,107
0.88,135
0.65,358
0.16,163
0.11,116
0.85,176
0.15,154
0.1,111
0.78,243
0.18,177
0.74,281
0.94,74
0.58,396
0.2,209
0.82,194
0.71,308
0.76,264
0.68,342
0.86,162
0.61,390
0.7,322
0.63,375
0.14,145
0.21,209
0.6,391
0.13,136
0.83,188
0.23,227
0.69,336
0.66,361
0.64,369
0.22,217
0.87,146
0.89,117
0.26,257
0.19,192
0.75,267
0.29,274
0.28,275
0.17,169
0.27,274
0.31,291
0.33,312
0.34,333
0.3,281
0.32,310
0.39,356
0.24,238
0.25,254
0.35,326
0.4,356
0.73,292
0.37,339
0.41,374
0.46,387
0.43,377
0.98,22
0.51,398
0.99,9
0.95,59
0.42,369
0.02,20
0.01,10
0.03,28
0.36,330
0.05,52
0.48,397
0.44,393
0.86,159
0.47,399
0.04,41
0.45,391
0.91,105
0.97,34
0.38,354
0.68,341
0.06,66
0.75,279
0.76,265
0.96,50
0.85,167
0.72,298
0.94,74
0.79,232
0.08,83
0.5,400
0.93,84
0.1,107
0.88,138
0.07,74
0.92,96
0.09,99
0.77,249
0.87,152
0.49,389
0.7,316
0.69,324
0.57,392
0.81,218
0.8,224
0.12,128
0.55,401
0.64,374
0.15,153
0.9,118
0.11,121
0.61,384
0.82,203
0.14,148
0.13,136
0.66,362
0.74,280
0.89,123
0.53,402
0.54,407
0.56,414
0.83,182
0.58,384
0.52,391
0.21,209
0.17,168
0.19,189
0.23,238
0.59,393
0.67,351
0.16,163
0.73,288
0.18,177
0.84,185
0.78,243
0.62,381
0.2,196
0.65,358
0.22,218
0.6,394
0.25,248
0.28,270
0.31,294
0.24,228
0.63,384
0.34,319
0.33,309
0.27,270
0.3,284
0.36,337
0.71,316
0.38,342
0.35,321
0.39,350
0.26,262
0.37,333
0.46,394
0.29,283
0.32,307
0.43,380
0.47,404
0.55,407
0.96,47
0.57,411
0.98,21
0.45,391
0.91,107
0.9,118
0.42,367
0.41,367
0.59,382
0.69,329
0.04,43
0.5,390
0.02,19
0.89,125
0.99,11
0.44,385
0.49,397
0.03,28
0.06,65
0.95,59
0.97,37
0.52,401
0.05,52
0.82,201
0.01,11
0.54,408
0.94,74
0.84,191
0.92,98
0.08,87
0.4,364
0.09,97
0.79,228
0.85,172
0.83,189
0.07,73
0.71,315
0.86,159
0.51,401
0.73,296
0.65,356
0.78,247
0.1,107
0.56,407
0.16,167
0.58,403
0.48,388
0.61,385
0.67,344
0.88,139
0.12,126
0.93,81
0.64,369
0.24,241
0.11,122
0.22,218
0.75,275
0.19,190
0.68,347
0.14,148
0.13,139
0.53,404
0.63,377
0.7,322
0.23,222
0.21,211
0.15,158
0.66,364
0.62,385
0.17,175
0.18,186
0.74,286
0.87,149
0.2,195
0.77,257
0.25,249
0.6,391
0.76,261
0.72,297
0.8,220
0.27,276
0.3,280
0.81,213
0.28,271
0.32,300
0.31,297
0.29,279
0.34,325
0.35,324
0.33,318
0.37,338
0.26,261
0.41,372
0.38,344
0.39,347
0.42,362
0.43,381
0.54,398
0.44,388
0.98,22
0.95,60
0.47,391
0.99,10
0.93,84
0.88,135
0.45,390
0.81,221
0.71,312
0.5,402
0.01,11
0.4,355
0.82,201
0.96,47
0.92,101
0.04,41
0.78,247
0.64,371
0.89,123
0.51,414
0.97,36
0.03,28
0.02,17
0.05,55
0.91,104
0.77,250
0.36,330
0.86,156
0.06,67
0.75,276
0.69,326
0.94,74
0.53,405
0.74,286
0.68,333
0.87,144
0.7,319
0.9,114
0.11,119
0.65,358
0.07,71
0.56,408
0.61,396
0.6,395
0.73,300
0.84,182
0.13,139
0.85,175
0.72,299
0.83,185
0.08,88
0.59,386
0.49,396
0.12,131
0.46,388
0.1,107
0.55,405
0.09,99
0.63,370
0.66,353
0.8,216
0.79,231
0.76,267
0.15,155
0.52,401
0.57,399
0.48,390
0.14,146
0.16,157
0.21,212
0.62,388
0.25,245
0.67,344
0.24,242
0.26,262
0.22,225
0.17,169
0.23,229
0.28,276
0.58,396
0.18,179
0.3,287
0.19,188
0.31,292
0.2,202
0.33,314
0.36,329
0.32,307
0.37,340
0.39,357
0.34,322
0.42,375
0.43,375
0.4,351
0.45,403
0.48,398
0.38,351
0.27,267
0.49,392
0.41,360
0.01,10
0.99,11
0.96,48
0.02,18
0.29,269
0.44,383
0.98,21
0.47,387
0.56,404
0.03,28
0.59,389
0.92,98
0.6,383
0.35,324
0.97,37
0.52,413
0.04,41
0.86,163
0.87,149
0.05,53
0.81,208
0.08,84
0.06,66
0.77,252
0.5,393
0.83,192
0.46,394
0.62,392
0.07,74
0.8,229
0.51,403
0.15,156
0.13,135
0.95,59
0.85,168
0.93,85
0.94,79
0.91,109
0.55,404
0.58,390
0.78,248
0.11,120
0.16,162
0.14,149
0.57,395
0.61,390
0.09,98
0.64,369
0.79,227
0.54,411
0.1,110
0.9,116
0.72,293
0.21,217
0.68,340
0.69,327
0.88,135
0.74,280
0.75,279
0.66,349
0.12,128
0.22,229
0.19,198
0.63,373
0.18,178
0.23,223
0.24,240
0.53,401
0.89,124
0.7,320
0.17,171
0.65,362
0.2,198
0.76,262
0.67,337
0.73,289
0.71,305
0.82,200
0.26,263
0.25,251
0.84,191
0.3,281
0.29,280
0.32,296
0.28,275
0.34,321
0.31,295
0.35,318
0.36,334
0.37,339
0.33,305
0.39,362
0.48,400
0.47,392
0.42,381
0.46,401
0.27,261
0.45,391
0.99,11
0.41,359
0.96,49
0.55,402
0.98,22
0.02,17
0.57,390
0.8,219
0.95,61
0.01,10
0.4,354
0.89,119
0.97,34
0.06,64
0.91,106
0.04,42
0.05,51
0.82,204
0.03,29
0.79,234
0.83,190
0.54,411
0.56,399
0.07,77
0.52,399
0.86,159
0.09,92
0.93,84
0.11,114
0.84,180
0.49,393
0.94,74
0.73,287
0.92,93
0.7,329
0.43,378
0.63,380
0.44,383
0.08,85
0.88,135
0.12,133
0.61,392
0.38,350
0.9,113
0.66,361
0.51,405
0.72,292
0.75,276
0.5,410
0.76,263
0.81,213
0.87,151
0.68,335
0.58,403
0.1,105
0.74,286
0.85,173
0.78,255
0.18,179
0.19,191
0.16,159
0.17,168
0.14,155
0.71,313
0.13,139
0.62,377
0.15,159
0.53,409
0.21,212
0.77,260
0.59,382
0.22,215
0.64,376
0.65,361
0.2,198
0.67,344
0.69,328
0.24,240
0.23,229
0.27,276
0.25,246
0.26,257
0.34,318
0.33,319
0.31,292
0.29,282
0.6,384
0.28,271
0.37,335
0.3,293
0.38,350
0.32,307
0.67,352
0.35,326
0.48,389
0.43,369
0.36,322
0.41,375
0.59,401
0.61,394
0.98,21
0.42,371
0.55,405
0.96,44
0.99,11
0.97,34
0.45,393
0.68,341
0.95,59
0.92,98
0.69,335
0.04,40
0.39,355
0.86,158
0.83,194
0.94,77
0.01,10
0.53,407
0.85,170
0.03,29
0.9,118
0.89,123
0.44,385
0.78,242
0.74,280
0.63,381
0.7,327
0.46,404
0.02,17
0.05,51
0.64,379
0.65,360
0.06,66
0.81,217
0.07,75
0.84,188
0.4,360
0.1,106
0.91,112
0.88,133
0.76,261
0.8,222
0.09,102
0.77,249
0.93,78
0.87,149
0.12,126
0.49,398
0.56,413
0.52,406
0.5,404
0.71,309
0.73,281
0.47,390
0.66,363
0.16,162
0.08,84
0.75,269
0.82,199
0.79,229
0.62,388
0.13,137
0.18,173
0.72,301
0.2,197
0.21,215
0.51,404
0.6,391
0.57,402
0.54,406
0.58,403
0.15,157
0.17,168
0.23,229
0.11,122
0.22,215
0.27,264
0.19,191
0.24,238
0.3,287
0.31,301
0.32,298
0.28,269
0.14,149
0.25,248
0.36,330
0.26,260
0.35,327
0.39,360
0.29,280
0.5,395
0.43,369
0.46,391
0.34,320
0.38,347
0.33,317
0.49,383
0.45,389
0.78,242
0.52,404
0.55,414
0.58,397
0.8,215
0.96,46
0.44,378
0.37,335
0.41,368
0.02,17
0.48,391
0.42,378
0.62,382
0.4,373
0.01,11
0.89,128
0.74,276
0.98,22
0.99,12
0.53,403
0.47,395
0.83,185
0.03,28
0.57,396
0.56,401
0.76,258
0.77,254
0.05,53
0.94,73
0.54,395
0.61,397
0.97,32
0.93,87
0.04,44
0.09,96
0.95,60
0.08,83
0.64,366
0.11,125
0.1,105
0.06,62
0.65,361
0.13,138
0.07,75
0.87,151
0.7,323
0.6,390
0.15,156
0.81,213
0.86,156
0.12,132
0.84,185
0.14,152
0.75,280
0.69,332
0.68,348
0.18,179
0.71,311
0.17,166
0.85,176
0.91,109
0.72,297
0.2,203
0.51,391
0.16,156
0.88,136
0.82,202
0.59,398
0.66,357
0.19,193
0.79,232
0.9,122
0.23,228
0.22,220
0.63,377
0.27,263
0.26,254
0.73,296
0.29,268
0.92,98
0.67,340
0.21,213
0.31,296
0.32,299
0.34,320
0.33,325
0.25,250
0.28,270
0.36,336
0.24,235
0.3,294
0.37,332
0.35,316
0.45,388
0.54,403
0.38,348
0.41,386
0.98,23
0.42,373
0.62,385
0.99,9
0.4,353
0.43,375
0.46,402
0.96,46
0.95,62
0.48,399
0.57,411
0.81,216
0.72,287
0.78,245
0.76,268
0.83,199
0.97,35
0.53,404
0.52,396
0.03,31
0.47,386
0.93,83
0.02,18
0.01,10
0.05,50
0.71,310
0.86,164
0.44,385
0.84,184
0.74,282
0.94,76
0.92,98
0.06,62
0.82,209
0.91,113
0.66,357
0.85,168
0.79,235
0.39,358
0.04,44
0.55,394
0.58,398
0.77,257
0.6,395
0.67,340
0.88,139
0.89,127
0.9,118
0.69,328
0.1,106
0.15,152
0.11,115
0.16,160
0.09,101
0.73,299
0.64,366
0.5,400
0.17,171
0.87,144
0.13,141
0.12,128
0.49,386
0.08,89
0.07,75
0.68,340
0.61,384
0.59,395
0.56,414
0.18,178
0.22,222
0.75,266
0.7,321
0.19,194
0.23,229
0.63,379
0.25,251
0.33,314
0.21,214
0.2,192
0.65,359
0.8,226
0.51,398
0.24,244
0.14,150
0.26,257
0.27,273
0.32,300
0.31,300
0.35,326
0.37,350
0.38,347
0.28,281
0.3,289
0.4,359
0.42,382
0.47,399
0.36,332
0.29,286
0.41,370
0.99,11
0.39,359
0.43,377
0.45,387
0.97,35
0.34,322
0.44,396
0.98,25
0.48,394
0.01,10
0.02,17
0.96,50
0.55,396
0.49,389
0.51,401
0.79,235
0.03,28
0.83,195
0.1,108
0.08,86
0.07,73
0.04,41
0.09,98
0.92,98
0.63,374
0.46,388
0.86,156
0.9,117
0.91,108
0.11,121
0.06,66
0.05,54
0.95,59
0.61,385
0.54,402
0.5,396
0.87,153
0.73,291
0.52,406
0.68,338
0.72,306
0.77,254
0.94,74
0.65,365
0.12,131
0.18,176
0.84,184
0.74,280
0.66,358
0.8,221
0.56,406
0.76,265
0.19,188
0.6,395
0.53,401
0.13,136
0.67,356
0.7,322
0.93,87
0.58,396
0.14,149
0.62,384
0.71,312
0.69,322
0.82,199
0.17,174
0.88,136
0.89,126
0.64,373
0.59,398
0.15,157
0.2,206
0.21,216
0.75,272
0.23,227
0.16,164
0.24,239
0.85,171
0.57,401
0.22,223
0.78,244
0.81,218
0.26,257
0.31,289
0.29,279
0.28,264
0.25,248
0.3,278
0.32,304
0.35,315
0.37,334
0.39,357
0.33,313
0.34,326
0.42,374
0.41,369
0.4,357
0.43,377
0.52,401
0.97,37
0.46,376
0.98,22
0.89,126
0.87,145
0.96,46
0.99,10
0.03,30
0.38,360
0.01,10
0.55,405
